X,Y,Y2
COCO_train2014_000000186196.jpg,COCO_train2014_000000186196.png,COCO_train2014_000000186196.mat
COCO_train2014_000000186317.jpg,COCO_train2014_000000186317.png,COCO_train2014_000000186317.mat
COCO_train2014_000000186438.jpg,COCO_train2014_000000186438.png,COCO_train2014_000000186438.mat
COCO_train2014_000000186451.jpg,COCO_train2014_000000186451.png,COCO_train2014_000000186451.mat
COCO_train2014_000000186493.jpg,COCO_train2014_000000186493.png,COCO_train2014_000000186493.mat
COCO_train2014_000000186563.jpg,COCO_train2014_000000186563.png,COCO_train2014_000000186563.mat
COCO_train2014_000000186635.jpg,COCO_train2014_000000186635.png,COCO_train2014_000000186635.mat
COCO_train2014_000000186646.jpg,COCO_train2014_000000186646.png,COCO_train2014_000000186646.mat
COCO_train2014_000000186671.jpg,COCO_train2014_000000186671.png,COCO_train2014_000000186671.mat
COCO_train2014_000000186685.jpg,COCO_train2014_000000186685.png,COCO_train2014_000000186685.mat
COCO_train2014_000000186699.jpg,COCO_train2014_000000186699.png,COCO_train2014_000000186699.mat
COCO_train2014_000000186717.jpg,COCO_train2014_000000186717.png,COCO_train2014_000000186717.mat
COCO_train2014_000000186729.jpg,COCO_train2014_000000186729.png,COCO_train2014_000000186729.mat
COCO_train2014_000000186791.jpg,COCO_train2014_000000186791.png,COCO_train2014_000000186791.mat
COCO_train2014_000000186906.jpg,COCO_train2014_000000186906.png,COCO_train2014_000000186906.mat
COCO_train2014_000000187103.jpg,COCO_train2014_000000187103.png,COCO_train2014_000000187103.mat
COCO_train2014_000000187119.jpg,COCO_train2014_000000187119.png,COCO_train2014_000000187119.mat
COCO_train2014_000000187153.jpg,COCO_train2014_000000187153.png,COCO_train2014_000000187153.mat
COCO_train2014_000000187181.jpg,COCO_train2014_000000187181.png,COCO_train2014_000000187181.mat
COCO_train2014_000000187282.jpg,COCO_train2014_000000187282.png,COCO_train2014_000000187282.mat
COCO_train2014_000000187283.jpg,COCO_train2014_000000187283.png,COCO_train2014_000000187283.mat
COCO_train2014_000000187442.jpg,COCO_train2014_000000187442.png,COCO_train2014_000000187442.mat
COCO_train2014_000000187473.jpg,COCO_train2014_000000187473.png,COCO_train2014_000000187473.mat
COCO_train2014_000000187511.jpg,COCO_train2014_000000187511.png,COCO_train2014_000000187511.mat
COCO_train2014_000000187582.jpg,COCO_train2014_000000187582.png,COCO_train2014_000000187582.mat
COCO_train2014_000000187644.jpg,COCO_train2014_000000187644.png,COCO_train2014_000000187644.mat
COCO_train2014_000000187709.jpg,COCO_train2014_000000187709.png,COCO_train2014_000000187709.mat
COCO_train2014_000000187724.jpg,COCO_train2014_000000187724.png,COCO_train2014_000000187724.mat
COCO_train2014_000000187752.jpg,COCO_train2014_000000187752.png,COCO_train2014_000000187752.mat
COCO_train2014_000000187792.jpg,COCO_train2014_000000187792.png,COCO_train2014_000000187792.mat
COCO_train2014_000000187803.jpg,COCO_train2014_000000187803.png,COCO_train2014_000000187803.mat
COCO_train2014_000000187823.jpg,COCO_train2014_000000187823.png,COCO_train2014_000000187823.mat
COCO_train2014_000000187855.jpg,COCO_train2014_000000187855.png,COCO_train2014_000000187855.mat
COCO_train2014_000000187878.jpg,COCO_train2014_000000187878.png,COCO_train2014_000000187878.mat
COCO_train2014_000000187952.jpg,COCO_train2014_000000187952.png,COCO_train2014_000000187952.mat
COCO_train2014_000000187986.jpg,COCO_train2014_000000187986.png,COCO_train2014_000000187986.mat
COCO_train2014_000000188120.jpg,COCO_train2014_000000188120.png,COCO_train2014_000000188120.mat
COCO_train2014_000000188139.jpg,COCO_train2014_000000188139.png,COCO_train2014_000000188139.mat
COCO_train2014_000000188189.jpg,COCO_train2014_000000188189.png,COCO_train2014_000000188189.mat
COCO_train2014_000000188239.jpg,COCO_train2014_000000188239.png,COCO_train2014_000000188239.mat
COCO_train2014_000000188352.jpg,COCO_train2014_000000188352.png,COCO_train2014_000000188352.mat
COCO_train2014_000000188372.jpg,COCO_train2014_000000188372.png,COCO_train2014_000000188372.mat
COCO_train2014_000000188380.jpg,COCO_train2014_000000188380.png,COCO_train2014_000000188380.mat
COCO_train2014_000000188388.jpg,COCO_train2014_000000188388.png,COCO_train2014_000000188388.mat
COCO_train2014_000000188556.jpg,COCO_train2014_000000188556.png,COCO_train2014_000000188556.mat
COCO_train2014_000000188585.jpg,COCO_train2014_000000188585.png,COCO_train2014_000000188585.mat
COCO_train2014_000000188688.jpg,COCO_train2014_000000188688.png,COCO_train2014_000000188688.mat
COCO_train2014_000000188712.jpg,COCO_train2014_000000188712.png,COCO_train2014_000000188712.mat
COCO_train2014_000000188757.jpg,COCO_train2014_000000188757.png,COCO_train2014_000000188757.mat
COCO_train2014_000000188762.jpg,COCO_train2014_000000188762.png,COCO_train2014_000000188762.mat
COCO_train2014_000000188826.jpg,COCO_train2014_000000188826.png,COCO_train2014_000000188826.mat
COCO_train2014_000000188956.jpg,COCO_train2014_000000188956.png,COCO_train2014_000000188956.mat
COCO_train2014_000000189148.jpg,COCO_train2014_000000189148.png,COCO_train2014_000000189148.mat
COCO_train2014_000000189156.jpg,COCO_train2014_000000189156.png,COCO_train2014_000000189156.mat
COCO_train2014_000000189223.jpg,COCO_train2014_000000189223.png,COCO_train2014_000000189223.mat
COCO_train2014_000000189278.jpg,COCO_train2014_000000189278.png,COCO_train2014_000000189278.mat
COCO_train2014_000000189361.jpg,COCO_train2014_000000189361.png,COCO_train2014_000000189361.mat
COCO_train2014_000000189472.jpg,COCO_train2014_000000189472.png,COCO_train2014_000000189472.mat
COCO_train2014_000000189646.jpg,COCO_train2014_000000189646.png,COCO_train2014_000000189646.mat
COCO_train2014_000000189656.jpg,COCO_train2014_000000189656.png,COCO_train2014_000000189656.mat
COCO_train2014_000000189735.jpg,COCO_train2014_000000189735.png,COCO_train2014_000000189735.mat
COCO_train2014_000000189789.jpg,COCO_train2014_000000189789.png,COCO_train2014_000000189789.mat
COCO_train2014_000000189805.jpg,COCO_train2014_000000189805.png,COCO_train2014_000000189805.mat
COCO_train2014_000000189814.jpg,COCO_train2014_000000189814.png,COCO_train2014_000000189814.mat
COCO_train2014_000000189951.jpg,COCO_train2014_000000189951.png,COCO_train2014_000000189951.mat
COCO_train2014_000000189957.jpg,COCO_train2014_000000189957.png,COCO_train2014_000000189957.mat
COCO_train2014_000000189996.jpg,COCO_train2014_000000189996.png,COCO_train2014_000000189996.mat
COCO_train2014_000000189998.jpg,COCO_train2014_000000189998.png,COCO_train2014_000000189998.mat
COCO_train2014_000000190016.jpg,COCO_train2014_000000190016.png,COCO_train2014_000000190016.mat
COCO_train2014_000000190026.jpg,COCO_train2014_000000190026.png,COCO_train2014_000000190026.mat
COCO_train2014_000000190064.jpg,COCO_train2014_000000190064.png,COCO_train2014_000000190064.mat
COCO_train2014_000000190117.jpg,COCO_train2014_000000190117.png,COCO_train2014_000000190117.mat
COCO_train2014_000000190136.jpg,COCO_train2014_000000190136.png,COCO_train2014_000000190136.mat
COCO_train2014_000000190334.jpg,COCO_train2014_000000190334.png,COCO_train2014_000000190334.mat
COCO_train2014_000000190387.jpg,COCO_train2014_000000190387.png,COCO_train2014_000000190387.mat
COCO_train2014_000000190547.jpg,COCO_train2014_000000190547.png,COCO_train2014_000000190547.mat
COCO_train2014_000000190573.jpg,COCO_train2014_000000190573.png,COCO_train2014_000000190573.mat
COCO_train2014_000000190670.jpg,COCO_train2014_000000190670.png,COCO_train2014_000000190670.mat
COCO_train2014_000000190905.jpg,COCO_train2014_000000190905.png,COCO_train2014_000000190905.mat
COCO_train2014_000000190994.jpg,COCO_train2014_000000190994.png,COCO_train2014_000000190994.mat
COCO_train2014_000000191031.jpg,COCO_train2014_000000191031.png,COCO_train2014_000000191031.mat
COCO_train2014_000000191072.jpg,COCO_train2014_000000191072.png,COCO_train2014_000000191072.mat
COCO_train2014_000000191101.jpg,COCO_train2014_000000191101.png,COCO_train2014_000000191101.mat
COCO_train2014_000000191102.jpg,COCO_train2014_000000191102.png,COCO_train2014_000000191102.mat
COCO_train2014_000000191190.jpg,COCO_train2014_000000191190.png,COCO_train2014_000000191190.mat
COCO_train2014_000000191230.jpg,COCO_train2014_000000191230.png,COCO_train2014_000000191230.mat
COCO_train2014_000000191321.jpg,COCO_train2014_000000191321.png,COCO_train2014_000000191321.mat
COCO_train2014_000000191325.jpg,COCO_train2014_000000191325.png,COCO_train2014_000000191325.mat
COCO_train2014_000000191327.jpg,COCO_train2014_000000191327.png,COCO_train2014_000000191327.mat
COCO_train2014_000000191376.jpg,COCO_train2014_000000191376.png,COCO_train2014_000000191376.mat
COCO_train2014_000000191417.jpg,COCO_train2014_000000191417.png,COCO_train2014_000000191417.mat
COCO_train2014_000000191439.jpg,COCO_train2014_000000191439.png,COCO_train2014_000000191439.mat
COCO_train2014_000000191457.jpg,COCO_train2014_000000191457.png,COCO_train2014_000000191457.mat
COCO_train2014_000000191561.jpg,COCO_train2014_000000191561.png,COCO_train2014_000000191561.mat
COCO_train2014_000000191651.jpg,COCO_train2014_000000191651.png,COCO_train2014_000000191651.mat
COCO_train2014_000000191667.jpg,COCO_train2014_000000191667.png,COCO_train2014_000000191667.mat
COCO_train2014_000000191690.jpg,COCO_train2014_000000191690.png,COCO_train2014_000000191690.mat
COCO_train2014_000000191729.jpg,COCO_train2014_000000191729.png,COCO_train2014_000000191729.mat
COCO_train2014_000000191805.jpg,COCO_train2014_000000191805.png,COCO_train2014_000000191805.mat
COCO_train2014_000000191945.jpg,COCO_train2014_000000191945.png,COCO_train2014_000000191945.mat
COCO_train2014_000000191962.jpg,COCO_train2014_000000191962.png,COCO_train2014_000000191962.mat
COCO_train2014_000000191994.jpg,COCO_train2014_000000191994.png,COCO_train2014_000000191994.mat
COCO_train2014_000000192104.jpg,COCO_train2014_000000192104.png,COCO_train2014_000000192104.mat
COCO_train2014_000000192114.jpg,COCO_train2014_000000192114.png,COCO_train2014_000000192114.mat
COCO_train2014_000000192196.jpg,COCO_train2014_000000192196.png,COCO_train2014_000000192196.mat
COCO_train2014_000000192234.jpg,COCO_train2014_000000192234.png,COCO_train2014_000000192234.mat
COCO_train2014_000000192464.jpg,COCO_train2014_000000192464.png,COCO_train2014_000000192464.mat
COCO_train2014_000000192524.jpg,COCO_train2014_000000192524.png,COCO_train2014_000000192524.mat
COCO_train2014_000000192576.jpg,COCO_train2014_000000192576.png,COCO_train2014_000000192576.mat
COCO_train2014_000000192585.jpg,COCO_train2014_000000192585.png,COCO_train2014_000000192585.mat
COCO_train2014_000000192710.jpg,COCO_train2014_000000192710.png,COCO_train2014_000000192710.mat
COCO_train2014_000000192723.jpg,COCO_train2014_000000192723.png,COCO_train2014_000000192723.mat
COCO_train2014_000000192745.jpg,COCO_train2014_000000192745.png,COCO_train2014_000000192745.mat
COCO_train2014_000000192759.jpg,COCO_train2014_000000192759.png,COCO_train2014_000000192759.mat
COCO_train2014_000000192768.jpg,COCO_train2014_000000192768.png,COCO_train2014_000000192768.mat
COCO_train2014_000000192799.jpg,COCO_train2014_000000192799.png,COCO_train2014_000000192799.mat
COCO_train2014_000000192835.jpg,COCO_train2014_000000192835.png,COCO_train2014_000000192835.mat
COCO_train2014_000000192852.jpg,COCO_train2014_000000192852.png,COCO_train2014_000000192852.mat
COCO_train2014_000000192878.jpg,COCO_train2014_000000192878.png,COCO_train2014_000000192878.mat
COCO_train2014_000000192928.jpg,COCO_train2014_000000192928.png,COCO_train2014_000000192928.mat
COCO_train2014_000000192931.jpg,COCO_train2014_000000192931.png,COCO_train2014_000000192931.mat
COCO_train2014_000000192994.jpg,COCO_train2014_000000192994.png,COCO_train2014_000000192994.mat
COCO_train2014_000000193193.jpg,COCO_train2014_000000193193.png,COCO_train2014_000000193193.mat
COCO_train2014_000000193222.jpg,COCO_train2014_000000193222.png,COCO_train2014_000000193222.mat
COCO_train2014_000000193246.jpg,COCO_train2014_000000193246.png,COCO_train2014_000000193246.mat
COCO_train2014_000000193452.jpg,COCO_train2014_000000193452.png,COCO_train2014_000000193452.mat
COCO_train2014_000000193471.jpg,COCO_train2014_000000193471.png,COCO_train2014_000000193471.mat
COCO_train2014_000000193479.jpg,COCO_train2014_000000193479.png,COCO_train2014_000000193479.mat
COCO_train2014_000000193488.jpg,COCO_train2014_000000193488.png,COCO_train2014_000000193488.mat
COCO_train2014_000000193506.jpg,COCO_train2014_000000193506.png,COCO_train2014_000000193506.mat
COCO_train2014_000000193579.jpg,COCO_train2014_000000193579.png,COCO_train2014_000000193579.mat
COCO_train2014_000000193594.jpg,COCO_train2014_000000193594.png,COCO_train2014_000000193594.mat
COCO_train2014_000000194154.jpg,COCO_train2014_000000194154.png,COCO_train2014_000000194154.mat
COCO_train2014_000000194235.jpg,COCO_train2014_000000194235.png,COCO_train2014_000000194235.mat
COCO_train2014_000000194247.jpg,COCO_train2014_000000194247.png,COCO_train2014_000000194247.mat
COCO_train2014_000000194336.jpg,COCO_train2014_000000194336.png,COCO_train2014_000000194336.mat
COCO_train2014_000000194346.jpg,COCO_train2014_000000194346.png,COCO_train2014_000000194346.mat
COCO_train2014_000000194459.jpg,COCO_train2014_000000194459.png,COCO_train2014_000000194459.mat
COCO_train2014_000000194528.jpg,COCO_train2014_000000194528.png,COCO_train2014_000000194528.mat
COCO_train2014_000000194540.jpg,COCO_train2014_000000194540.png,COCO_train2014_000000194540.mat
COCO_train2014_000000194698.jpg,COCO_train2014_000000194698.png,COCO_train2014_000000194698.mat
COCO_train2014_000000194700.jpg,COCO_train2014_000000194700.png,COCO_train2014_000000194700.mat
COCO_train2014_000000194774.jpg,COCO_train2014_000000194774.png,COCO_train2014_000000194774.mat
COCO_train2014_000000194820.jpg,COCO_train2014_000000194820.png,COCO_train2014_000000194820.mat
COCO_train2014_000000194907.jpg,COCO_train2014_000000194907.png,COCO_train2014_000000194907.mat
COCO_train2014_000000194943.jpg,COCO_train2014_000000194943.png,COCO_train2014_000000194943.mat
COCO_train2014_000000195163.jpg,COCO_train2014_000000195163.png,COCO_train2014_000000195163.mat
COCO_train2014_000000195316.jpg,COCO_train2014_000000195316.png,COCO_train2014_000000195316.mat
COCO_train2014_000000195352.jpg,COCO_train2014_000000195352.png,COCO_train2014_000000195352.mat
COCO_train2014_000000195449.jpg,COCO_train2014_000000195449.png,COCO_train2014_000000195449.mat
COCO_train2014_000000195484.jpg,COCO_train2014_000000195484.png,COCO_train2014_000000195484.mat
COCO_train2014_000000195696.jpg,COCO_train2014_000000195696.png,COCO_train2014_000000195696.mat
COCO_train2014_000000195797.jpg,COCO_train2014_000000195797.png,COCO_train2014_000000195797.mat
COCO_train2014_000000195806.jpg,COCO_train2014_000000195806.png,COCO_train2014_000000195806.mat
COCO_train2014_000000195927.jpg,COCO_train2014_000000195927.png,COCO_train2014_000000195927.mat
COCO_train2014_000000195949.jpg,COCO_train2014_000000195949.png,COCO_train2014_000000195949.mat
COCO_train2014_000000195998.jpg,COCO_train2014_000000195998.png,COCO_train2014_000000195998.mat
COCO_train2014_000000196156.jpg,COCO_train2014_000000196156.png,COCO_train2014_000000196156.mat
COCO_train2014_000000196170.jpg,COCO_train2014_000000196170.png,COCO_train2014_000000196170.mat
COCO_train2014_000000196205.jpg,COCO_train2014_000000196205.png,COCO_train2014_000000196205.mat
COCO_train2014_000000196226.jpg,COCO_train2014_000000196226.png,COCO_train2014_000000196226.mat
COCO_train2014_000000196608.jpg,COCO_train2014_000000196608.png,COCO_train2014_000000196608.mat
COCO_train2014_000000196623.jpg,COCO_train2014_000000196623.png,COCO_train2014_000000196623.mat
COCO_train2014_000000196686.jpg,COCO_train2014_000000196686.png,COCO_train2014_000000196686.mat
COCO_train2014_000000196721.jpg,COCO_train2014_000000196721.png,COCO_train2014_000000196721.mat
COCO_train2014_000000196748.jpg,COCO_train2014_000000196748.png,COCO_train2014_000000196748.mat
COCO_train2014_000000196785.jpg,COCO_train2014_000000196785.png,COCO_train2014_000000196785.mat
COCO_train2014_000000196851.jpg,COCO_train2014_000000196851.png,COCO_train2014_000000196851.mat
COCO_train2014_000000196888.jpg,COCO_train2014_000000196888.png,COCO_train2014_000000196888.mat
COCO_train2014_000000196899.jpg,COCO_train2014_000000196899.png,COCO_train2014_000000196899.mat
COCO_train2014_000000196971.jpg,COCO_train2014_000000196971.png,COCO_train2014_000000196971.mat
COCO_train2014_000000196981.jpg,COCO_train2014_000000196981.png,COCO_train2014_000000196981.mat
COCO_train2014_000000197005.jpg,COCO_train2014_000000197005.png,COCO_train2014_000000197005.mat
COCO_train2014_000000197029.jpg,COCO_train2014_000000197029.png,COCO_train2014_000000197029.mat
COCO_train2014_000000197071.jpg,COCO_train2014_000000197071.png,COCO_train2014_000000197071.mat
COCO_train2014_000000197155.jpg,COCO_train2014_000000197155.png,COCO_train2014_000000197155.mat
COCO_train2014_000000197273.jpg,COCO_train2014_000000197273.png,COCO_train2014_000000197273.mat
COCO_train2014_000000197305.jpg,COCO_train2014_000000197305.png,COCO_train2014_000000197305.mat
COCO_train2014_000000197307.jpg,COCO_train2014_000000197307.png,COCO_train2014_000000197307.mat
COCO_train2014_000000197427.jpg,COCO_train2014_000000197427.png,COCO_train2014_000000197427.mat
COCO_train2014_000000197503.jpg,COCO_train2014_000000197503.png,COCO_train2014_000000197503.mat
COCO_train2014_000000197551.jpg,COCO_train2014_000000197551.png,COCO_train2014_000000197551.mat
COCO_train2014_000000197568.jpg,COCO_train2014_000000197568.png,COCO_train2014_000000197568.mat
COCO_train2014_000000197705.jpg,COCO_train2014_000000197705.png,COCO_train2014_000000197705.mat
COCO_train2014_000000197807.jpg,COCO_train2014_000000197807.png,COCO_train2014_000000197807.mat
COCO_train2014_000000197851.jpg,COCO_train2014_000000197851.png,COCO_train2014_000000197851.mat
COCO_train2014_000000197863.jpg,COCO_train2014_000000197863.png,COCO_train2014_000000197863.mat
COCO_train2014_000000197886.jpg,COCO_train2014_000000197886.png,COCO_train2014_000000197886.mat
COCO_train2014_000000197888.jpg,COCO_train2014_000000197888.png,COCO_train2014_000000197888.mat
COCO_train2014_000000197934.jpg,COCO_train2014_000000197934.png,COCO_train2014_000000197934.mat
COCO_train2014_000000197980.jpg,COCO_train2014_000000197980.png,COCO_train2014_000000197980.mat
COCO_train2014_000000198030.jpg,COCO_train2014_000000198030.png,COCO_train2014_000000198030.mat
COCO_train2014_000000198057.jpg,COCO_train2014_000000198057.png,COCO_train2014_000000198057.mat
COCO_train2014_000000198319.jpg,COCO_train2014_000000198319.png,COCO_train2014_000000198319.mat
COCO_train2014_000000198327.jpg,COCO_train2014_000000198327.png,COCO_train2014_000000198327.mat
COCO_train2014_000000198396.jpg,COCO_train2014_000000198396.png,COCO_train2014_000000198396.mat
COCO_train2014_000000198558.jpg,COCO_train2014_000000198558.png,COCO_train2014_000000198558.mat
COCO_train2014_000000198561.jpg,COCO_train2014_000000198561.png,COCO_train2014_000000198561.mat
COCO_train2014_000000198596.jpg,COCO_train2014_000000198596.png,COCO_train2014_000000198596.mat
COCO_train2014_000000198607.jpg,COCO_train2014_000000198607.png,COCO_train2014_000000198607.mat
COCO_train2014_000000198611.jpg,COCO_train2014_000000198611.png,COCO_train2014_000000198611.mat
COCO_train2014_000000198620.jpg,COCO_train2014_000000198620.png,COCO_train2014_000000198620.mat
COCO_train2014_000000198622.jpg,COCO_train2014_000000198622.png,COCO_train2014_000000198622.mat
COCO_train2014_000000198654.jpg,COCO_train2014_000000198654.png,COCO_train2014_000000198654.mat
COCO_train2014_000000198704.jpg,COCO_train2014_000000198704.png,COCO_train2014_000000198704.mat
COCO_train2014_000000198735.jpg,COCO_train2014_000000198735.png,COCO_train2014_000000198735.mat
COCO_train2014_000000198762.jpg,COCO_train2014_000000198762.png,COCO_train2014_000000198762.mat
COCO_train2014_000000198786.jpg,COCO_train2014_000000198786.png,COCO_train2014_000000198786.mat
COCO_train2014_000000198856.jpg,COCO_train2014_000000198856.png,COCO_train2014_000000198856.mat
COCO_train2014_000000198993.jpg,COCO_train2014_000000198993.png,COCO_train2014_000000198993.mat
COCO_train2014_000000199021.jpg,COCO_train2014_000000199021.png,COCO_train2014_000000199021.mat
COCO_train2014_000000199063.jpg,COCO_train2014_000000199063.png,COCO_train2014_000000199063.mat
COCO_train2014_000000199119.jpg,COCO_train2014_000000199119.png,COCO_train2014_000000199119.mat
COCO_train2014_000000199151.jpg,COCO_train2014_000000199151.png,COCO_train2014_000000199151.mat
COCO_train2014_000000199363.jpg,COCO_train2014_000000199363.png,COCO_train2014_000000199363.mat
COCO_train2014_000000199460.jpg,COCO_train2014_000000199460.png,COCO_train2014_000000199460.mat
COCO_train2014_000000199487.jpg,COCO_train2014_000000199487.png,COCO_train2014_000000199487.mat
COCO_train2014_000000199527.jpg,COCO_train2014_000000199527.png,COCO_train2014_000000199527.mat
COCO_train2014_000000199554.jpg,COCO_train2014_000000199554.png,COCO_train2014_000000199554.mat
COCO_train2014_000000199577.jpg,COCO_train2014_000000199577.png,COCO_train2014_000000199577.mat
COCO_train2014_000000199715.jpg,COCO_train2014_000000199715.png,COCO_train2014_000000199715.mat
COCO_train2014_000000199721.jpg,COCO_train2014_000000199721.png,COCO_train2014_000000199721.mat
COCO_train2014_000000199841.jpg,COCO_train2014_000000199841.png,COCO_train2014_000000199841.mat
COCO_train2014_000000199913.jpg,COCO_train2014_000000199913.png,COCO_train2014_000000199913.mat
COCO_train2014_000000200031.jpg,COCO_train2014_000000200031.png,COCO_train2014_000000200031.mat
COCO_train2014_000000200133.jpg,COCO_train2014_000000200133.png,COCO_train2014_000000200133.mat
COCO_train2014_000000200138.jpg,COCO_train2014_000000200138.png,COCO_train2014_000000200138.mat
COCO_train2014_000000200289.jpg,COCO_train2014_000000200289.png,COCO_train2014_000000200289.mat
COCO_train2014_000000200351.jpg,COCO_train2014_000000200351.png,COCO_train2014_000000200351.mat
COCO_train2014_000000200404.jpg,COCO_train2014_000000200404.png,COCO_train2014_000000200404.mat
COCO_train2014_000000200464.jpg,COCO_train2014_000000200464.png,COCO_train2014_000000200464.mat
COCO_train2014_000000200483.jpg,COCO_train2014_000000200483.png,COCO_train2014_000000200483.mat
COCO_train2014_000000200678.jpg,COCO_train2014_000000200678.png,COCO_train2014_000000200678.mat
COCO_train2014_000000200680.jpg,COCO_train2014_000000200680.png,COCO_train2014_000000200680.mat
COCO_train2014_000000200735.jpg,COCO_train2014_000000200735.png,COCO_train2014_000000200735.mat
COCO_train2014_000000200778.jpg,COCO_train2014_000000200778.png,COCO_train2014_000000200778.mat
COCO_train2014_000000200782.jpg,COCO_train2014_000000200782.png,COCO_train2014_000000200782.mat
COCO_train2014_000000200867.jpg,COCO_train2014_000000200867.png,COCO_train2014_000000200867.mat
COCO_train2014_000000200879.jpg,COCO_train2014_000000200879.png,COCO_train2014_000000200879.mat
COCO_train2014_000000201003.jpg,COCO_train2014_000000201003.png,COCO_train2014_000000201003.mat
COCO_train2014_000000201018.jpg,COCO_train2014_000000201018.png,COCO_train2014_000000201018.mat
COCO_train2014_000000201062.jpg,COCO_train2014_000000201062.png,COCO_train2014_000000201062.mat
COCO_train2014_000000201123.jpg,COCO_train2014_000000201123.png,COCO_train2014_000000201123.mat
COCO_train2014_000000201145.jpg,COCO_train2014_000000201145.png,COCO_train2014_000000201145.mat
COCO_train2014_000000201184.jpg,COCO_train2014_000000201184.png,COCO_train2014_000000201184.mat
COCO_train2014_000000201406.jpg,COCO_train2014_000000201406.png,COCO_train2014_000000201406.mat
COCO_train2014_000000201476.jpg,COCO_train2014_000000201476.png,COCO_train2014_000000201476.mat
COCO_train2014_000000201519.jpg,COCO_train2014_000000201519.png,COCO_train2014_000000201519.mat
COCO_train2014_000000201607.jpg,COCO_train2014_000000201607.png,COCO_train2014_000000201607.mat
COCO_train2014_000000201702.jpg,COCO_train2014_000000201702.png,COCO_train2014_000000201702.mat
COCO_train2014_000000201724.jpg,COCO_train2014_000000201724.png,COCO_train2014_000000201724.mat
COCO_train2014_000000201738.jpg,COCO_train2014_000000201738.png,COCO_train2014_000000201738.mat
COCO_train2014_000000201897.jpg,COCO_train2014_000000201897.png,COCO_train2014_000000201897.mat
COCO_train2014_000000201940.jpg,COCO_train2014_000000201940.png,COCO_train2014_000000201940.mat
COCO_train2014_000000201969.jpg,COCO_train2014_000000201969.png,COCO_train2014_000000201969.mat
COCO_train2014_000000202066.jpg,COCO_train2014_000000202066.png,COCO_train2014_000000202066.mat
COCO_train2014_000000202070.jpg,COCO_train2014_000000202070.png,COCO_train2014_000000202070.mat
COCO_train2014_000000202099.jpg,COCO_train2014_000000202099.png,COCO_train2014_000000202099.mat
COCO_train2014_000000202112.jpg,COCO_train2014_000000202112.png,COCO_train2014_000000202112.mat
COCO_train2014_000000202131.jpg,COCO_train2014_000000202131.png,COCO_train2014_000000202131.mat
COCO_train2014_000000202168.jpg,COCO_train2014_000000202168.png,COCO_train2014_000000202168.mat
COCO_train2014_000000202226.jpg,COCO_train2014_000000202226.png,COCO_train2014_000000202226.mat
COCO_train2014_000000202372.jpg,COCO_train2014_000000202372.png,COCO_train2014_000000202372.mat
COCO_train2014_000000202414.jpg,COCO_train2014_000000202414.png,COCO_train2014_000000202414.mat
COCO_train2014_000000202767.jpg,COCO_train2014_000000202767.png,COCO_train2014_000000202767.mat
COCO_train2014_000000202855.jpg,COCO_train2014_000000202855.png,COCO_train2014_000000202855.mat
COCO_train2014_000000202888.jpg,COCO_train2014_000000202888.png,COCO_train2014_000000202888.mat
COCO_train2014_000000203021.jpg,COCO_train2014_000000203021.png,COCO_train2014_000000203021.mat
COCO_train2014_000000203034.jpg,COCO_train2014_000000203034.png,COCO_train2014_000000203034.mat
COCO_train2014_000000203160.jpg,COCO_train2014_000000203160.png,COCO_train2014_000000203160.mat
COCO_train2014_000000203236.jpg,COCO_train2014_000000203236.png,COCO_train2014_000000203236.mat
COCO_train2014_000000203304.jpg,COCO_train2014_000000203304.png,COCO_train2014_000000203304.mat
COCO_train2014_000000203388.jpg,COCO_train2014_000000203388.png,COCO_train2014_000000203388.mat
COCO_train2014_000000203458.jpg,COCO_train2014_000000203458.png,COCO_train2014_000000203458.mat
COCO_train2014_000000203511.jpg,COCO_train2014_000000203511.png,COCO_train2014_000000203511.mat
COCO_train2014_000000203601.jpg,COCO_train2014_000000203601.png,COCO_train2014_000000203601.mat
COCO_train2014_000000203730.jpg,COCO_train2014_000000203730.png,COCO_train2014_000000203730.mat
COCO_train2014_000000203765.jpg,COCO_train2014_000000203765.png,COCO_train2014_000000203765.mat
COCO_train2014_000000203778.jpg,COCO_train2014_000000203778.png,COCO_train2014_000000203778.mat
COCO_train2014_000000203867.jpg,COCO_train2014_000000203867.png,COCO_train2014_000000203867.mat
COCO_train2014_000000204021.jpg,COCO_train2014_000000204021.png,COCO_train2014_000000204021.mat
COCO_train2014_000000204217.jpg,COCO_train2014_000000204217.png,COCO_train2014_000000204217.mat
COCO_train2014_000000204225.jpg,COCO_train2014_000000204225.png,COCO_train2014_000000204225.mat
COCO_train2014_000000204272.jpg,COCO_train2014_000000204272.png,COCO_train2014_000000204272.mat
COCO_train2014_000000204273.jpg,COCO_train2014_000000204273.png,COCO_train2014_000000204273.mat
COCO_train2014_000000204351.jpg,COCO_train2014_000000204351.png,COCO_train2014_000000204351.mat
COCO_train2014_000000204386.jpg,COCO_train2014_000000204386.png,COCO_train2014_000000204386.mat
COCO_train2014_000000204422.jpg,COCO_train2014_000000204422.png,COCO_train2014_000000204422.mat
COCO_train2014_000000204505.jpg,COCO_train2014_000000204505.png,COCO_train2014_000000204505.mat
COCO_train2014_000000204526.jpg,COCO_train2014_000000204526.png,COCO_train2014_000000204526.mat
COCO_train2014_000000204529.jpg,COCO_train2014_000000204529.png,COCO_train2014_000000204529.mat
